,Token,Reading,Dict. form,POS,Line,Song ID,Pitch accent
2036,に,ニ,に,"('助詞', '格助詞', '*', '*', '*', '*')",10,25,1
2037,宿命,シュクメイ,宿命,"('名詞', '普通名詞', '一般', '*', '*', '*')",11,25,0
2038,あずけ,アズケ,あずける,"('動詞', '一般', '*', '*', '下一段-カ行', '連用形-一般')",11,25,3
2039,て,テ,て,"('接続詞', '*', '*', '*', '*', '*')",11,25,1
2040,暮らし,クラシ,暮らし,"('名詞', '普通名詞', '一般', '*', '*', '*')",11,25,0
2041,たい,タイ,たい,"('助動詞', '*', '*', '*', '助動詞-タイ', '終止形-一般')",11,25,1
2042,いい,イイ,いい,"('形容詞', '非自立可能', '*', '*', '形容詞', '終止形-一般')",12,25,1
2043,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",12,25,1
2044,いい,イイ,いい,"('形容詞', '非自立可能', '*', '*', '形容詞', '終止形-一般')",12,25,1
2045,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",12,25,1
2046,よ,ヨ,よ,"('助詞', '終助詞', '*', '*', '*', '*')",12,25,1
2047,一間,カズマ,一間,"('名詞', '固有名詞', '人名', '名', '*', '*')",12,25,1
2048,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",12,25,1
2049,部屋,ヘヤ,部屋,"('名詞', '普通名詞', '一般', '*', '*', '*')",12,25,2
2050,で,デ,で,"('接続詞', '*', '*', '*', '*', '*')",12,25,1
2051,あなた,アナタ,あなた,"('代名詞', '*', '*', '*', '*', '*')",13,25,"2,1"
2052,待っ,マッ,待つ,"('動詞', '一般', '*', '*', '五段-タ行', '連用形-促音便')",13,25,1
2053,てる,テル,てる,"('助動詞', '*', '*', '*', '下一段-タ行', '終止形-一般')",13,25,1
2054,雪割草,ユキワリソウ,雪割草,"('名詞', '普通名詞', '一般', '*', '*', '*')",13,25,0
2055,も,モ,も,"('助詞', '係助詞', '*', '*', '*', '*')",13,25,1
2056,いつ,イツ,いつ,"('代名詞', '*', '*', '*', '*', '*')",14,25,1
2057,か,カ,か,"('助詞', '終助詞', '*', '*', '*', '*')",14,25,1
2058,芽,メ,芽,"('名詞', '普通名詞', '一般', '*', '*', '*')",14,25,1
2059,を,ヲ,を,"('助詞', '格助詞', '*', '*', '*', '*')",14,25,
2060,ふく,フク,ふく,"('名詞', '普通名詞', '一般', '*', '*', '*')",14,25,1
2061,夫婦坂,メオトザカ,夫婦坂,"('名詞', '固有名詞', '一般', '*', '*', '*')",14,25,
2062,流れ,ナガレ,流れ,"('名詞', '普通名詞', '一般', '*', '*', '*')",15,25,3
2063,ゆく,ユク,ゆく,"('動詞', '非自立可能', '*', '*', '五段-カ行', '終止形-一般')",15,25,0
2064,人,ヒト,人,"('名詞', '普通名詞', '一般', '*', '*', '*')",15,25,"0,2"
2065,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",15,25,1
2066,世,ヨ,世,"('名詞', '普通名詞', '一般', '*', '*', '*')",15,25,1
2067,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",15,25,1
2068,哀しみ,カナシミ,哀しみ,"('名詞', '普通名詞', '一般', '*', '*', '*')",16,25,"0,3"
2069,に,ニ,に,"('助詞', '格助詞', '*', '*', '*', '*')",16,25,1
2070,泣い,ナイ,泣く,"('動詞', '一般', '*', '*', '五段-カ行', '連用形-イ音便')",16,25,0
2071,た,タ,た,"('助動詞', '*', '*', '*', '助動詞-タ', '終止形-一般')",16,25,1
2072,なら,ナラ,だ,"('助動詞', '*', '*', '*', '助動詞-ダ', '仮定形-一般')",16,25,1
2073,杖,ツエ,杖,"('名詞', '普通名詞', '一般', '*', '*', '*')",17,25,1
2074,に,ニ,に,"('助詞', '格助詞', '*', '*', '*', '*')",17,25,1
2075,なっ,ナッ,なっ,"('感動詞', '一般', '*', '*', '*', '*')",17,25,
2076,て,テ,て,"('接続詞', '*', '*', '*', '*', '*')",17,25,1
2077,ね,ネ,ね,"('助詞', '終助詞', '*', '*', '*', '*')",17,25,1
2078,抱い,イダイ,抱く,"('動詞', '一般', '*', '*', '五段-カ行', '連用形-イ音便')",17,25,0
2079,て,テ,て,"('接続詞', '*', '*', '*', '*', '*')",17,25,1
2080,ね,ネ,ね,"('助詞', '終助詞', '*', '*', '*', '*')",17,25,1
2081,肩,カタ,肩,"('名詞', '普通名詞', '一般', '*', '*', '*')",18,25,1
2082,を,ヲ,を,"('助詞', '格助詞', '*', '*', '*', '*')",18,25,
2083,貸し,カシ,貸し,"('名詞', '普通名詞', '一般', '*', '*', '*')",18,25,1
2084,て,テ,て,"('接続詞', '*', '*', '*', '*', '*')",18,25,1
2085,ね,ネ,ね,"('助詞', '終助詞', '*', '*', '*', '*')",18,25,1
2086,背負っ,セオッ,背負う,"('動詞', '一般', '*', '*', '五段-ワア行', '連用形-促音便')",18,25,0
2087,て,テ,て,"('接続詞', '*', '*', '*', '*', '*')",18,25,1
2088,ね,ネ,ね,"('助詞', '終助詞', '*', '*', '*', '*')",18,25,1
2089,いい,イイ,いい,"('形容詞', '非自立可能', '*', '*', '形容詞', '終止形-一般')",19,25,1
2090,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",19,25,1
2091,いい,イイ,いい,"('形容詞', '非自立可能', '*', '*', '形容詞', '終止形-一般')",19,25,1
2092,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",19,25,1
2093,よ,ヨ,よ,"('助詞', '終助詞', '*', '*', '*', '*')",19,25,1
2094,ふり向か,フリムカ,ふり向く,"('動詞', '一般', '*', '*', '五段-カ行', '未然形-一般')",19,25,3
2095,ない,ナイ,ない,"('形容詞', '非自立可能', '*', '*', '形容詞', '終止形-一般')",19,25,1
2096,わ,ワ,わ,"('助詞', '終助詞', '*', '*', '*', '*')",19,25,1
2097,曲がりくねっ,マガリクネッ,曲がりくねる,"('動詞', '一般', '*', '*', '五段-ラ行', '連用形-促音便')",20,25,5
2098,た,タ,た,"('助動詞', '*', '*', '*', '助動詞-タ', '終止形-一般')",20,25,1
2099,坂道,サカミチ,坂道,"('名詞', '普通名詞', '一般', '*', '*', '*')",20,25,2
2100,だ,ダ,だ,"('助動詞', '*', '*', '*', '助動詞-ダ', '終止形-一般')",20,25,1
2101,けど,ケド,けど,"('接続詞', '*', '*', '*', '*', '*')",20,25,1
2102,つい,ツイ,つい,"('副詞', '*', '*', '*', '*', '*')",21,25,1
2103,て,テ,て,"('接続詞', '*', '*', '*', '*', '*')",21,25,1
2104,ゆき,ユキ,ゆき,"('名詞', '固有名詞', '一般', '*', '*', '*')",21,25,0
2105,ます,マス,ます,"('助動詞', '*', '*', '*', '助動詞-マス', '終止形-一般')",21,25,1
2106,夫婦坂,メオトザカ,夫婦坂,"('名詞', '固有名詞', '一般', '*', '*', '*')",21,25,
2107,隠し,カクシ,隠し,"('名詞', '普通名詞', '一般', '*', '*', '*')",1,26,3
2108,きれ,キレ,きる,"('動詞', '非自立可能', '*', '*', '五段-ラ行', '命令形')",1,26,1
2109,ない,ナイ,ない,"('形容詞', '非自立可能', '*', '*', '形容詞', '終止形-一般')",1,26,1
2110,移り香,ウツリガ,移り香,"('名詞', '普通名詞', '一般', '*', '*', '*')",1,26,"3,0"
2111,が,ガ,が,"('接続詞', '*', '*', '*', '*', '*')",1,26,0
2112,いつ,イツ,いつ,"('代名詞', '*', '*', '*', '*', '*')",2,26,1
2113,し,シ,き,"('助動詞', '*', '*', '*', '文語助動詞-キ', '連体形-一般')",2,26,1
2114,か,カ,か,"('助詞', '終助詞', '*', '*', '*', '*')",2,26,1
2115,あなた,アナタ,あなた,"('代名詞', '*', '*', '*', '*', '*')",2,26,"2,1"
2116,に,ニ,に,"('助詞', '格助詞', '*', '*', '*', '*')",2,26,1
2117,浸み,シミ,浸みる,"('動詞', '一般', '*', '*', '上一段-マ行', '連用形-一般')",2,26,0
2118,つい,ツイ,つい,"('副詞', '*', '*', '*', '*', '*')",2,26,1
2119,た,タ,た,"('助動詞', '*', '*', '*', '助動詞-タ', '終止形-一般')",2,26,1
2120,誰,ダレ,誰,"('代名詞', '*', '*', '*', '*', '*')",3,26,2
2121,か,カ,か,"('助詞', '終助詞', '*', '*', '*', '*')",3,26,1
2122,に,ニ,に,"('助詞', '格助詞', '*', '*', '*', '*')",3,26,1
2123,盗ら,トラ,盗る,"('動詞', '一般', '*', '*', '五段-ラ行', '未然形-一般')",3,26,0
2124,れる,レル,れる,"('助動詞', '*', '*', '*', '助動詞-レル', '終止形-一般')",3,26,
2125,くらい,クライ,くらい,"('助詞', '副助詞', '*', '*', '*', '*')",3,26,0
2126,なら,ナラ,だ,"('助動詞', '*', '*', '*', '助動詞-ダ', '仮定形-一般')",3,26,1
2127,あなた,アナタ,あなた,"('代名詞', '*', '*', '*', '*', '*')",4,26,"2,1"
2128,を,ヲ,を,"('助詞', '格助詞', '*', '*', '*', '*')",4,26,
2129,殺し,コロシ,殺し,"('名詞', '普通名詞', '一般', '*', '*', '*')",4,26,0
2130,て,テ,て,"('接続詞', '*', '*', '*', '*', '*')",4,26,1
2131,いい,イイ,いい,"('形容詞', '非自立可能', '*', '*', '形容詞', '終止形-一般')",4,26,1
2132,です,デス,です,"('助動詞', '*', '*', '*', '助動詞-デス', '終止形-一般')",4,26,
2133,か,カ,か,"('助詞', '終助詞', '*', '*', '*', '*')",4,26,1
2134,寝乱れ,ネミダレ,寝乱れる,"('動詞', '一般', '*', '*', '下一段-ラ行', '連用形-一般')",5,26,
2135,て,テ,て,"('接続詞', '*', '*', '*', '*', '*')",5,26,1
2136,隠れ宿,カクレヤド,隠れ宿,"('名詞', '普通名詞', '一般', '*', '*', '*')",5,26,
2137,九十九,キュウジュウキュウ,九十九,"('名詞', '数詞', '*', '*', '*', '*')",6,26,
2138,折り,オリ,折り,"('名詞', '普通名詞', '副詞可能', '*', '*', '*')",6,26,1
2139,浄蓮の滝,ジョウレンノタキ,浄蓮の滝,"('名詞', '固有名詞', '地名', '一般', '*', '*')",6,26,
2140,舞い上がり,マイアガリ,舞い上がり,"('名詞', '普通名詞', '一般', '*', '*', '*')",7,26,
2141,揺れ,ユレ,揺れ,"('名詞', '普通名詞', '一般', '*', '*', '*')",7,26,0
2142,墜ちる,オチル,墜ちる,"('動詞', '一般', '*', '*', '上一段-タ行', '連体形-一般')",7,26,2
2143,肩,カタ,肩,"('名詞', '普通名詞', '一般', '*', '*', '*')",7,26,1
2144,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",7,26,1
2145,むこう,ムコウ,むこう,"('名詞', '普通名詞', '一般', '*', '*', '*')",7,26,"2,0"
2146,に,ニ,に,"('助詞', '格助詞', '*', '*', '*', '*')",7,26,1
2147,あなた,アナタ,あなた,"('代名詞', '*', '*', '*', '*', '*')",8,26,"2,1"
2148,山,ヤマ,山,"('名詞', '普通名詞', '一般', '*', '*', '*')",8,26,2
2149,が,ガ,が,"('接続詞', '*', '*', '*', '*', '*')",8,26,0
2150,燃える,モエル,燃える,"('動詞', '一般', '*', '*', '下一段-ア行', '終止形-一般')",8,26,0
2151,何,ナン,何,"('代名詞', '*', '*', '*', '*', '*')",9,26,1
2152,が,ガ,が,"('接続詞', '*', '*', '*', '*', '*')",9,26,0
2153,あっ,アッ,あっ,"('感動詞', '一般', '*', '*', '*', '*')",9,26,
2154,て,テ,て,"('接続詞', '*', '*', '*', '*', '*')",9,26,1
2155,も,モ,も,"('助詞', '係助詞', '*', '*', '*', '*')",9,26,1
2156,もう,モウ,もう,"('副詞', '*', '*', '*', '*', '*')",9,26,"1,0"
2157,いい,イイ,いい,"('形容詞', '非自立可能', '*', '*', '形容詞', '終止形-一般')",9,26,1
2158,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",9,26,1
2159,くらくら,クラクラ,くらくら,"('副詞', '*', '*', '*', '*', '*')",10,26,1
2160,燃える,モエル,燃える,"('動詞', '一般', '*', '*', '下一段-ア行', '終止形-一般')",10,26,0
2161,火,ヒ,火,"('名詞', '普通名詞', '一般', '*', '*', '*')",10,26,1
2162,を,ヲ,を,"('助詞', '格助詞', '*', '*', '*', '*')",10,26,
2163,くぐり,クグリ,くぐり,"('名詞', '普通名詞', '一般', '*', '*', '*')",10,26,3
2164,あなた,アナタ,あなた,"('代名詞', '*', '*', '*', '*', '*')",11,26,"2,1"
2165,と,ト,と,"('助詞', '格助詞', '*', '*', '*', '*')",11,26,1
2166,越え,コエ,越える,"('動詞', '一般', '*', '*', '下一段-ア行', '連用形-一般')",11,26,0
2167,たい,タイ,たい,"('助動詞', '*', '*', '*', '助動詞-タイ', '終止形-一般')",11,26,1
2168,天城,アマギ,天城,"('名詞', '固有名詞', '地名', '一般', '*', '*')",11,26,"3,2,0"
2169,越え,コエ,越える,"('動詞', '一般', '*', '*', '下一段-ア行', '連用形-一般')",11,26,0
2170,口,クチ,口,"('名詞', '普通名詞', '一般', '*', '*', '*')",12,26,1
2171,を,ヲ,を,"('助詞', '格助詞', '*', '*', '*', '*')",12,26,
2172,開け,アケ,開ける,"('動詞', '一般', '*', '*', '下一段-カ行', '連用形-一般')",12,26,0
2173,ば,バ,ば,"('副詞', '*', '*', '*', '*', '*')",12,26,0
2174,別れる,ワカレル,別れる,"('動詞', '一般', '*', '*', '下一段-ラ行', '終止形-一般')",12,26,3
2175,と,ト,と,"('助詞', '格助詞', '*', '*', '*', '*')",12,26,1
2176,刺さっ,ササッ,刺さる,"('動詞', '一般', '*', '*', '五段-ラ行', '連用形-促音便')",13,26,2
2177,た,タ,た,"('助動詞', '*', '*', '*', '助動詞-タ', '終止形-一般')",13,26,1
2178,まんま,マンマ,まんま,"('名詞', '普通名詞', '副詞可能', '*', '*', '*')",13,26,1
2179,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",13,26,1
2180,割れ,ワレ,割れ,"('名詞', '普通名詞', '一般', '*', '*', '*')",13,26,1
2181,硝子,ガラス,硝子,"('名詞', '普通名詞', '一般', '*', '*', '*')",13,26,1
2182,ふたり,フタリ,ふたり,"('名詞', '普通名詞', '副詞可能', '*', '*', '*')",14,26,3
2183,で,デ,で,"('接続詞', '*', '*', '*', '*', '*')",14,26,1
2184,居,イ,居る,"('動詞', '非自立可能', '*', '*', '上一段-ア行', '連用形-一般')",14,26,1
2185,た,タ,た,"('助動詞', '*', '*', '*', '助動詞-タ', '終止形-一般')",14,26,1
2186,って,ッテ,って,"('助詞', '副助詞', '*', '*', '*', '*')",14,26,
2187,寒い,サムイ,寒い,"('形容詞', '一般', '*', '*', '形容詞', '終止形-一般')",14,26,2
2188,けど,ケド,けど,"('接続詞', '*', '*', '*', '*', '*')",14,26,1
2189,嘘,ウソ,嘘,"('名詞', '普通名詞', '一般', '*', '*', '*')",15,26,1
2190,で,デ,で,"('接続詞', '*', '*', '*', '*', '*')",15,26,1
2191,も,モ,も,"('助詞', '係助詞', '*', '*', '*', '*')",15,26,1
2192,抱,カカエ,抱,"('名詞', '普通名詞', '一般', '*', '*', '*')",15,26,0
2193,れりゃ,レリャ,れる,"('助動詞', '*', '*', '*', '助動詞-レル', '仮定形-融合')",15,26,
2194,あたたかい,アタタカイ,あたたかい,"('形容詞', '一般', '*', '*', '形容詞', '終止形-一般')",15,26,4
2195,わさび,ワサビ,わさび,"('名詞', '普通名詞', '一般', '*', '*', '*')",16,26,1
2196,沢,サワ,沢,"('名詞', '固有名詞', '人名', '姓', '*', '*')",16,26,2
2197,隠れ,カクレ,隠れ,"('名詞', '普通名詞', '一般', '*', '*', '*')",16,26,3
2198,径,ケイ,径,"('名詞', '普通名詞', '一般', '*', '*', '*')",16,26,1
2199,小夜,サヨ,小夜,"('名詞', '普通名詞', '一般', '*', '*', '*')",17,26,1
2200,時雨,シグレ,時雨,"('名詞', '普通名詞', '一般', '*', '*', '*')",17,26,0
2201,寒天,カンテン,寒天,"('名詞', '普通名詞', '一般', '*', '*', '*')",17,26,"3,0"
2202,橋,ハシ,橋,"('名詞', '普通名詞', '一般', '*', '*', '*')",17,26,1
2203,恨ん,ウラン,恨む,"('動詞', '一般', '*', '*', '五段-マ行', '連用形-撥音便')",18,26,2
2204,で,デ,で,"('接続詞', '*', '*', '*', '*', '*')",18,26,1
2205,も,モ,も,"('助詞', '係助詞', '*', '*', '*', '*')",18,26,1
2206,恨ん,ウラン,恨む,"('動詞', '一般', '*', '*', '五段-マ行', '連用形-撥音便')",18,26,2
2207,で,デ,で,"('接続詞', '*', '*', '*', '*', '*')",18,26,1
2208,も,モ,も,"('助詞', '係助詞', '*', '*', '*', '*')",18,26,1
2209,躯,ムクロ,躯,"('名詞', '普通名詞', '一般', '*', '*', '*')",18,26,0
2210,うらはら,ウラハラ,うらはら,"('形状詞', '一般', '*', '*', '*', '*')",18,26,0
2211,あなた,アナタ,あなた,"('代名詞', '*', '*', '*', '*', '*')",19,26,"2,1"
2212,山,ヤマ,山,"('名詞', '普通名詞', '一般', '*', '*', '*')",19,26,2
2213,が,ガ,が,"('接続詞', '*', '*', '*', '*', '*')",19,26,0
2214,燃える,モエル,燃える,"('動詞', '一般', '*', '*', '下一段-ア行', '終止形-一般')",19,26,0
2215,戻れ,モドレ,戻る,"('動詞', '一般', '*', '*', '五段-ラ行', '命令形')",20,26,2
2216,なく,ナク,ない,"('形容詞', '非自立可能', '*', '*', '形容詞', '連用形-一般')",20,26,0
2217,て,テ,て,"('接続詞', '*', '*', '*', '*', '*')",20,26,1
2218,も,モ,も,"('助詞', '係助詞', '*', '*', '*', '*')",20,26,1
2219,もう,モウ,もう,"('副詞', '*', '*', '*', '*', '*')",20,26,"1,0"
2220,いい,イイ,いい,"('形容詞', '非自立可能', '*', '*', '形容詞', '終止形-一般')",20,26,1
2221,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",20,26,1
2222,くらくら,クラクラ,くらくら,"('副詞', '*', '*', '*', '*', '*')",21,26,1
2223,燃える,モエル,燃える,"('動詞', '一般', '*', '*', '下一段-ア行', '終止形-一般')",21,26,0
2224,地,チ,地,"('名詞', '普通名詞', '一般', '*', '*', '*')",21,26,1
2225,を,ヲ,を,"('助詞', '格助詞', '*', '*', '*', '*')",21,26,
2226,這っ,ハッ,這う,"('動詞', '一般', '*', '*', '五段-ワア行', '連用形-促音便')",21,26,1
2227,て,テ,て,"('接続詞', '*', '*', '*', '*', '*')",21,26,1
2228,あなた,アナタ,あなた,"('代名詞', '*', '*', '*', '*', '*')",22,26,"2,1"
2229,と,ト,と,"('助詞', '格助詞', '*', '*', '*', '*')",22,26,1
2230,越え,コエ,越える,"('動詞', '一般', '*', '*', '下一段-ア行', '連用形-一般')",22,26,0
2231,たい,タイ,たい,"('助動詞', '*', '*', '*', '助動詞-タイ', '終止形-一般')",22,26,1
2232,天城,アマギ,天城,"('名詞', '固有名詞', '地名', '一般', '*', '*')",22,26,"3,2,0"
2233,越え,コエ,越える,"('動詞', '一般', '*', '*', '下一段-ア行', '連用形-一般')",22,26,0
2234,走り水,ハシリミズ,走り水,"('名詞', '普通名詞', '一般', '*', '*', '*')",23,26,
2235,迷い,マヨイ,迷い,"('名詞', '普通名詞', '一般', '*', '*', '*')",23,26,"3,2"
2236,恋,コイ,恋,"('名詞', '普通名詞', 'サ変可能', '*', '*', '*')",23,26,1
2237,風,カゼ,風,"('名詞', '普通名詞', '一般', '*', '*', '*')",24,26,0
2238,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",24,26,1
2239,群れ,ムレ,群れ,"('名詞', '普通名詞', '一般', '*', '*', '*')",24,26,2
2240,天城,アマギ,天城,"('名詞', '固有名詞', '地名', '一般', '*', '*')",24,26,"3,2,0"
2241,隧道,スイドウ,隧道,"('名詞', '普通名詞', '一般', '*', '*', '*')",24,26,0
2242,恨ん,ウラン,恨む,"('動詞', '一般', '*', '*', '五段-マ行', '連用形-撥音便')",25,26,2
2243,で,デ,で,"('接続詞', '*', '*', '*', '*', '*')",25,26,1
2244,も,モ,も,"('助詞', '係助詞', '*', '*', '*', '*')",25,26,1
2245,恨ん,ウラン,恨む,"('動詞', '一般', '*', '*', '五段-マ行', '連用形-撥音便')",25,26,2
2246,で,デ,で,"('接続詞', '*', '*', '*', '*', '*')",25,26,1
2247,も,モ,も,"('助詞', '係助詞', '*', '*', '*', '*')",25,26,1
2248,躯,ムクロ,躯,"('名詞', '普通名詞', '一般', '*', '*', '*')",25,26,0
2249,うらはら,ウラハラ,うらはら,"('形状詞', '一般', '*', '*', '*', '*')",25,26,0
2250,あなた,アナタ,あなた,"('代名詞', '*', '*', '*', '*', '*')",26,26,"2,1"
2251,山,ヤマ,山,"('名詞', '普通名詞', '一般', '*', '*', '*')",26,26,2
2252,が,ガ,が,"('接続詞', '*', '*', '*', '*', '*')",26,26,0
2253,燃える,モエル,燃える,"('動詞', '一般', '*', '*', '下一段-ア行', '終止形-一般')",26,26,0
2254,戻れ,モドレ,戻る,"('動詞', '一般', '*', '*', '五段-ラ行', '命令形')",27,26,2
2255,なく,ナク,ない,"('形容詞', '非自立可能', '*', '*', '形容詞', '連用形-一般')",27,26,0
2256,て,テ,て,"('接続詞', '*', '*', '*', '*', '*')",27,26,1
2257,も,モ,も,"('助詞', '係助詞', '*', '*', '*', '*')",27,26,1
2258,もう,モウ,もう,"('副詞', '*', '*', '*', '*', '*')",27,26,"1,0"
2259,いい,イイ,いい,"('形容詞', '非自立可能', '*', '*', '形容詞', '終止形-一般')",27,26,1
